,Unnamed: 0,artist_id,artist_x,song_id,song_name,album_id,album,Like_Count,Lyric,date,year
4,4,80288421,Wanna One(워너원),30744127,To Be One (Intro.),20115643,1X1=1(TO BE ONE),"[3,769]","[준비해 손 높이 들어
꽉 잡아 눈 감지 마
지금부터 ONE by ONE
하나하나 다 해내고 말 테니까

We got 1 0 1 Soul
심장에 새긴 백하나의 Soul
You know it
Not eleven but only ONE
Step by step to the top &amp; Only ONE

보여줄 준비가 됐어 하나가 된 우리 모습을
후회 없이 쏟아내고 싶어 매일이 마지막인 것처럼

We wanna be the ONE
What's up What's up
Watch out
Wanna be the ONE
Here we come out 
Come out
Wanna be the ONE
What's up What's up

We wanna be the ONE
We wanna be the ONE
We gotta get that
To Be ONE]",2017-08-07,2017
5,5,80288421,Wanna One(워너원),30744132,[권리없는 곡],20115643,1X1=1(TO BE ONE),[320],[],2017-08-07,2017
6,6,80288421,Wanna One(워너원),30744133,[권리없는 곡],20115643,1X1=1(TO BE ONE),[318],[],2017-08-07,2017
7,7,80288421,Wanna One(워너원),30843963,Beautiful,20151435,1-1=0 (NOTHING WITHOUT YOU),"[16,085]","[바보같이 아쉬움 많은 노래가
하늘에 닿기를
눈물 속에 밤새운 내 기도가
마음에 닿기를
어렸어 내가 이럴 줄은 몰랐어
당연한 거라 그땐 생각했었어
내게 남겨준 미소가 아직도
이 가슴속에 남아있어
솔직히 나 아직은 받는 사랑이 필요한 가봐
홀로 남은 시간이 길어질수록 두렵고 그래
그때가 그립고 너무 보고 싶고 그래 yeah
I miss you so much
이제서야 느껴 우리 공간
I miss you so much
이렇게 눈물이 나는데 왜 난
몰랐을까
So beautiful beautiful
그 누구 보다 아름다울 너니까
아프지 마 울지 마 널 향한 노래가
들린다면 다시 돌아와
Oh 그리워 그리워
거울 속에 혼자 서있는 모습이
낯설어 두려워 네가 필요해
이제야 느끼는 내가 너무 싫어
다시 돌아와
기억은 바다처럼 넓은 창고라고
그 안에서 하루 종일 헤매도
혼자 느끼는 이 외로움마저
유일한 너의 흔적이라고
억지로 눈 감은 채 견디고 있어 오늘도
I miss you so much
이제서야 느껴 우리 공간
I miss you so much
이렇게 눈물이 나는데 왜 난
몰랐을까
So beautiful beautiful
그 누구 보다 아름다울 너니까
아프지 마 울지 마 널 향한 노래가
들린다면 다시 돌아와
Oh 그리워 그리워
거울 속에 혼자 서있는 모습이
낯설어 두려워 네가 필요해
이제야 느끼는 내가 너무 싫어
Yeah 이렇게 너처럼 예쁜 꽃을 안고
네 앞에 다시 서고 싶어
Yeah 그 시절보다 더 멋진 모습을 하고
네 앞에 나타나고 싶어 yeah
익숙했던 시간들을 손끝으로 그려
돌지 않는 시계처럼 제자리서 울어
반짝이던 널 천사 같은 널
아름다운 널 맘껏 안아보고 싶어
꼭 다시 보고 싶어
So beautiful beautiful
어디선가 울고 있진 않을까
떠나지마 가지마 사랑한단 거짓말
어떤 말이든 좋으니까
Oh 그리워 그리워 (그리워)
멀어지던 너의 마지막 그 말 (그리워)
낯설어 두려워 네가 필요해
이제야 느끼는 내가 너무 싫어
바보같이 아쉬움 많은 노래가
하늘에 닿기를
당신 향해 밤새운 내 기도가
마음에 닿기를]",2017-11-13,2017
8,8,80288421,Wanna One(워너원),30843964,갖고 싶어,20151435,1-1=0 (NOTHING WITHOUT YOU),"[7,289]","[너의 이름까지 갖고 싶어
너의 눈빛 작은 손짓 하나까지
너의 기억까지 안고 싶어
너의 시간 모든 순간까지 다
갖고 싶어
숨겨왔던 마음이 자꾸만 새어 나와
너를 보면 마주 보면
어지러워 너무나 예쁜 걸
Wanna be your love
자꾸 나의 마음이 no
너를 보면 마주 보면
마음대로 안 돼
너의 이름까지 갖고 싶어
너의 눈빛 작은 손짓 하나까지 다
너의 기억까지 안고 싶어
너의 시간 모든 순간까지 다
매일 하루의 끝에
시답지 않은 얘길 하고 싶은데
나의 계절의 끝에서
너와의 얘길 담고 싶어
네 마음을 갖고 싶어
갖고 싶어
I wanna be yours I wanna be yours girl
아무도 비교할 수 없어 나만의 world
내 눈동자에는 너만 담고 싶어
지금 이 순간도 너를 갖고 싶어
바보처럼 혼자 속삭이다가
Be afraid 네 앞에 서면 자꾸 작아져 왜
너를 보면 마주 보면
내 옆자리엔 you 너였으면 해
너의 이름까지 갖고 싶어
너의 눈빛 작은 손짓 하나까지 다
너의 기억까지 안고 싶어
너의 시간 모든 순간까지 다
매일 하루의 끝에
시답지 않은 얘길 하고 싶은데
나의 계절의 끝에서
너와의 얘길 담고 싶어
네 마음을 갖고 싶어
너만 생각하면 내 심장이 떨려서
말하고 싶지만 이리 오래 걸렸어
Baby 너에게 해주고 싶은
말들이 너무나 많아
멈춰있던 내 심장을 네가 깨웠어
수백 번 다시 생각해도 내겐 오직 너
너도 내가 좋다면 지금 당장 말해줘
You know what I mean
너란 아이를 dreaming
맘을 열어줘 내게 더 다가와
매일 하루의 끝에
시답지 않은 얘길 하고 싶은데
나의 계절의 끝에서
너와의 얘길 담고 싶어
네 마음을 갖고 싶어]",2017-11-13,2017
9,9,80288421,Wanna One(워너원),30843965,Twilight,20151435,1-1=0 (NOTHING WITHOUT YOU),"[4,961]","[뒤돌아 서기가 너무 힘들어
바래다 줄 때마다 보내기 싫어서
오늘따라 더 눈이 부시네
Sunshine (sunshine)
아니 너 말이야
Moonlight (moonlight)
보다 훨씬 빛나 넌
I'm missing you I'm missing you
바로 옆에 있는데도
I'll be with you I'll be with you
너라는 이유
Fall in love girl
Stay 지금 이대로
멈춰진 시간 속에 now
Stay 지금 이대로
언제까지나 머물러줘
Twilight twilight twilight twilight
Twilight twilight twilight twilight
Twilight twilight twilight twilight
Want you to stay
머물러줘
Beautiful wonderful 식상한 얘기
내 기분 그 정도론 표현 할 수는 없어
Ay 네 앞에선 stupid
자꾸 했던 농담 또 해
근데 웃어주네
너도 내 마음과 같은 걸까
너 때문에 그래도 웃어
불안한 미래도 잊어 (다 잊어)
욕심일까 내게 넌
I'm missing you (I'm missing you)
I'm missing you (I'm missing you)
바로 옆에 있는데도
I'll be with you (you)
I'll be with you (you)
너라는 이유 baby
Fall in love girl
Stay 지금 이대로
멈춰진 시간 속에 now
Stay 지금 이대로
언제까지나 머물러줘
고백 하고 싶은데 돌아서야 하는 가봐
아무것도 지금 해줄 수 없어서
Fall in love girl
Stay 지금 이대로
멈춰진 시간 속에 now
Stay 지금 이대로
언제까지나 머물러줘
Twilight twilight twilight twilight
Twilight twilight twilight twilight
Twilight twilight twilight twilight
Want you to stay
머물러줘]",2017-11-13,2017
10,10,80288421,Wanna One(워너원),30843962,Nothing Without You (Intro.),20151435,1-1=0 (NOTHING WITHOUT YOU),"[4,302]","[너의 숨결 하나하나 놓치고 싶지 않아
너로 인해 아름답게 물들어가는 지금
이제 우린 시작이란 말을 잊지 마
잊지 마 날 놓지 마
Beautiful beautiful
느껴 널 느껴 널 원해 널
Twilight twilight
어디선가 들려 날 위한 노래가
Beautiful beautiful
느껴 널 느껴 널 원해 널
언제든 널 내 안에 담아
우리 기억 잃어버리지 않게
I'm feeling you
Nothing without you
(Nothing without you)
You're breathing in me
(You're breathing in me)
Nothing without you
So beautiful beautiful
갖고 싶어 안고 싶어
Nothing without you]",2017-11-13,2017
11,11,80288421,Wanna One(워너원),30843971,To Be One (Outro.),20151435,1-1=0 (NOTHING WITHOUT YOU),"[2,595]","[보여줄 준비가 됐어
하나가 된 우리 모습을
후회 없이 쏟아내고 싶어
매일이 마지막인 것처럼
To be one
Time is runnin' out 금방 돌아올게
아직 들려주고 싶은 얘기가 많아
Time is runnin' out 조금만 기다려줄래
보여주고 싶은 것들이 너무 많아
To be one
You know what?
We're nothing without you
We'll be back
To be one]",2017-11-13,2017
12,12,80288421,Wanna One(워너원),30843966,활활 (Burn It Up) (Prequel Remix),20151435,1-1=0 (NOTHING WITHOUT YOU),"[2,586]","[Burn it up yeah
Burn it up ooh wuh
Burn it up uh oh
Burn it up ooh yeah
새로운 세대가 열려
있는 그대로 받아들여
뭐가 다른지 보여줄게
날 따라 follow up
소리 높여 하나가 돼
We'll make you 활 활 활
우린 좀 young &amp; wild
태어날 때부터 치열하게 자라왔지
조금 독한 type
그저 앞만 보고
어둠을 뚫고 왔지 gees
Di double ferent
터트려 난
Like a boom boom pow
피보다 진한 형제들과
더 높은 꿈을 향해가
Let's fly
이제 시작이야
It's time to light
내 안에 잠들던 그 빛을 깨워
이 stage 위 너와 나의 길
시간이 됐어 자 모두 일어나
Burn it up ooh
We burned in white 활활
Burn it up ooh
We're burnin' white 활활
태워
Now goin' up 숨지 말고 눈을 떠
모두가 기다렸던 날 깨워
Now turn it up 참지 말고 일어서
간절히 바래왔던 날 깨워
우린 달려갈 준비를 해 yeah
불길이 활활 타오를 때 ooh
어두웠던 시간을 태워
난 빛이 나 나 나
이제 내 미래는 밝지
Like diamond
내 몸은 포기를 몰라 몰라
난 오늘도 날 뛰어넘어 넘어
똑바로 봐 우리가 걷는 길
이제 역사로 남네
남들과는 남다르지
난 따라오면 따돌리고
뛰어오면 날아가지
난 차원이 다른 세계로
Dream it out
이제 시작이야 it's time to light
잠든 내 가슴에 불꽃을 태워
꿈이 현실이 되는 밤
시간이 됐어 자 모두 일어나
Burn it up ooh
We burned in white
활활
Burn it up ooh
We're burnin' white
활활
태워
또 한 번 어둠이 내려
더 높은 벽이 날 막아도
이제 난 내일이 두렵지 않아
더 이상 혼자가 아닐 테니 ah
침묵을 깨고 더 높이 떠오를 때가
바로 지금이야
Right now
하나도 남기지 말고
돌아보지 말고 더 위로 하얗게
We know how to live our life
오늘은 다 같이 하늘 위로 올라
하얗게 하얗게
You don't know how to live your life
오늘은 다 같이 하늘 위로 올라
Burn it up
Wuh uhh uhh uh uh uh
Ooh
Wuh uhh uh uh uh
Yeah
Burn it up
Wuh uhh uhh uh uh uh
모두 다 하얗게 불 태워]",2017-11-13,2017
13,13,80288421,Wanna One(워너원),30843967,에너제틱 (Energetic) (Prequel Remix),20151435,1-1=0 (NOTHING WITHOUT YOU),"[2,621]","[너와 나의 입술이 점점
느껴지는 이 순간 속에 뜨거운 공기
온몸에 전율이 와
이제 너와 내가 써 내릴 story
I don't know why
나도 모르게
더 빠져들어가
숨 막히게 baby
I don't know why
지금 이 순간
멈출 수 없는 기분 no no no no
Make me feel so high
미치겠어 날 멈출 순 없어
You make me feel so high
I'm so crazy 너가 나를 본 순간
막 끌려 더 날 당겨줘 baby
I'm feelin' so energetic
오늘 밤 둘이 out of control yeah
I'm feelin' so energetic
I'm feelin' so energetic
내 심장이 멈추는 그 순간까지
너를 지켜줄게 사라지지 않게
한 순간의 작은 약속들은 아냐
이젠 말해 내게 baby
You tell me how to feel
Uh 1 2 3 &amp; 4
니 옆의 딴 놈들이 거슬려 좀
Who am I 오직 너만을 지키는 킬러
말 그대로 난 좀 죽여줘 yeah
Uh 너를 품에 안고 비상해
걱정은 버려 지하에
뭐를 하든 간에 하나라는 수식어가
맴돌 거야 너와 나의 귓가에
Make me feel so high
미치겠어 날 멈출 순 없어
You make me feel so high
I'm so crazy 너가 나를 본 순간
막 끌려 더 날 당겨줘 baby
I'm feelin' so energetic
오늘 밤 둘이 out of control yeah
I'm feelin' so energetic
I'm feelin' so energetic
I'm feelin' good
I wanna touch
멈출 수 없는 이 기분은 마치 freedom
I'm feelin' good
I wanna touch baby
어서 내게 와줘 tonight yeah
Alright
Oh oh work your body
다가와서 즐길 시간이 let's dance
아껴둔 너의 신발이
더러워지더라도
움직여 빨리 hurry up
질문은 나중에 해
딴 남자들은 넘보지 말게
누가 봐도 so 쿨하게
이제 시작해 you know I mean
막 끌려 더 날 당겨줘 baby
I'm feelin' so energetic
너와 단둘이 out of control yeah
I'm feelin' so energetic]",2017-11-13,2017
14,14,80288421,Wanna One(워너원),30843970,활활 (Burn It Up),20151435,1-1=0 (NOTHING WITHOUT YOU),"[1,590]","[Burn it up Yeah
Burn it up Ooh Wuh
Burn it up Uh Oh
Burn it up Ooh Yeah
새로운 세대가 열려
있는 그대로 받아들여
뭐가 다른지 보여줄게 날 따라 Follow up
소리 높여 하나가 돼
We'll make you 활 활 활
우린 좀 Young &amp; Wild
태어날 때부터 치열하게 자라왔지
조금 독한 Type
그저 앞만 보고 어둠을 뚫고 왔지 Gees
D.I. Double F.E.R.E.N.T
터트려 난 Like a boom boom pow
피보다 진한 형제들과
더 높은 꿈을 향해가 Let's fly
이제 시작이야 It's time to light
내 안에 잠들던 그 빛을 깨워
이 Stage 위 너와 나의 길
시간이 됐어 자 모두 일어나
Burn it up Ooh
We burned in white (활활)
Burn it up Ooh
We're burnin' white (활활)
태워
Now goin' up 숨지 말고 눈을 떠
모두가 기다렸던 날 깨워
Now turn it up 참지 말고 일어서
간절히 바래왔던 날 깨워
우린 달려갈 준비를 해 Yeah
불길이 활활 타오를 때 Ooh
어두웠던 시간을 태워 난 빛이 나 나 나
이제 내 미래는 밝지 Like diamond
내 몸은 포기를 몰라 (몰라)
난 오늘도 날 뛰어넘어 (넘어)
똑바로 봐 우리가 걷는 길 이제 역사로 남네
남들과는 남다르지 난 따라오면 따돌리고
뛰어오면 날아가지
난 차원이 다른 세계로 Dream it out
이제 시작이야 It's time to light
잠든 내 가슴에 불꽃을 태워
꿈이 현실이 되는 밤
시간이 됐어 자 모두 일어나
Burn it up Ooh
We burned in white (활활)
Burn it up Ooh
We're burnin' white (활활)
태워
또 한 번 어둠이 내려 더 높은 벽이 날 막아도
이제 난 내일이 두렵지 않아
더 이상 혼자가 아닐 테니 Ah
침묵을 깨고 더 높이 떠오를 때가
바로 지금이야 Right now
하나도 남기지 말고 돌아보지 말고
더 위로 하얗게
We know how to live our life
오늘은 다 같이 하늘 위로 올라
하얗게 하얗게
You don't know how to live your life
오늘은 다 같이 하늘 위로 올라
Burn it up
(Wuh Uhh Uhh Uh Uh Uh) Ooh
(Wuh Uhh Uh Uh Uh) Yeah
Burn it up
(Wuh Uhh Uhh Uh Uh Uh) Ooh
모두 다 하얗게 불 태워]",2017-11-13,2017
15,15,80288421,Wanna One(워너원),30843969,에너제틱 (Energetic),20151435,1-1=0 (NOTHING WITHOUT YOU),"[2,041]","[너와 나의 입술이 점점
느껴지는 이 순간 속에 뜨거운 공기
온몸에 전율이 와
이제 너와 내가 써 내릴 Story
I don't know why
나도 모르게
더 빠져들어가
숨 막히게 Baby
I don't know why
지금 이 순간
멈출 수 없는 기분 No No No No
Make me feel so high
미치겠어 날 멈출 순 없어
You make me feel so high
I'm so crazy 너가 나를 본 순간
막 끌려 더 날 당겨줘 Baby
I'm feelin so energetic
오늘 밤 둘이 Out of control Yeah
I'm feelin so energetic
내 심장이 멈추는 그 순간까지
너를 지켜줄게 사라지지 않게
한 순간의 작은 약속들은 아냐
이젠 말해 내게 Baby
You tell me how to feel
Uh 1 2 3 &amp; 4 니 옆의 딴 놈들이 거슬려 좀
Who am I 오직 너만을 지키는 킬러
말 그대로 난 좀 죽여줘 Yeah
Uh 너를 품에 안고 비상해
걱정은 버려 지하에
뭐를 하든 간에 하나라는 수식어가
맴돌 거야 너와 나의 귓가에
Make me feel so high
미치겠어 날 멈출 순 없어
You make me feel so high
I'm so crazy 너가 나를 본 순간
막 끌려 더 날 당겨줘 Baby
I'm feelin so energetic
오늘 밤 둘이 Out of control Yeah
I'm feelin so energetic
I'm feelin good
I wanna touch
멈출 수 없는 이 기분은 마치 Freedom
I'm feelin good
I wanna touch baby
어서 내게 와줘 Tonight Yeah
Alright
Oh Oh Work your body
다가와서 즐길 시간이 Lets dance
아껴둔 너의 신발이 더러워지더라도
움직여 빨리 Hurry up
(You make me feel so high)
질문은 나중에 해
딴 남자들은 넘보지 말게 (날 멈출 순 없어)
누가 봐도 So 쿨하게
이제 시작해 You know I mean
막 끌려 더 날 당겨줘 Baby
I'm feelin so energetic
너와 단둘이 Out of control Yeah
I'm feelin so energetic]",2017-11-13,2017
16,16,80288421,Wanna One(워너원),30843968,Wanna Be (My Baby),20151435,1-1=0 (NOTHING WITHOUT YOU),"[2,499]","[Oh Oh Oh
Wanna be my baby
Wanna be my baby
이런 느낌 처음인 걸
혹시 이게 사랑일까
뭐든지 다 해주고 싶어
(네가 원하는 거 말이야)
마음 깊숙이 들어가서
남김없이 다 알고 싶어
너만 아는 콤플렉스까지도
Yeah (Yeah)
Uh널 내 마음속에 저장
이제 내가 보여줄 차례야
받은 게 많아서 줄 것도 많어
흐르던 땀만큼 추억도 많어
Wanna Wanna
내 옆에 있어줘
Come on Come on
Welcome to the my world
한 순간도 눈을 뗄 수 없게
해줄게 미리 약속할게 Hey
이게 뭐야 두근거리는 감정이 느껴져 What
Wanna be my baby Wanna be my baby
한 순간도 쉴 틈 없이 너만 생각해 Yeah
Wanna be my Wanna be my Wanna be my baby
말로 다 설명 못해
자꾸만 웃게 돼
이 감정 어디서 왔는지
(알수록 더 미소 짓게 돼)
이미 연결된 우리 사이
매일 새로운 나의 순간
꿈보다 더 꿈 속인 것 같아 Baby 큐
Oh 또 놀라고 또 놀라
매일매일 늘어가 느낌표 (First time)
처음으로 느껴지는 감정
주체할 수 없어 소리 질러 함성
Oh Yes 이 느낌은 마치
끝판을 깨도 끝나지 않는 게임
난 멈출 수가 없어
준비가 됐다면 박수 쳐
이게 뭐야 두근거리는 감정이 느껴져 What
Wanna be my baby Wanna be my baby
한 순간도 쉴 틈 없이 너만 생각해 Yeah
Wanna be my Wanna be my Wanna be my baby
Wanna be my baby
Wanna be my baby
너에게 원하는 한가지
이대로만 내 옆에 있어줘
내가 원하는 건 정말 단순하단 말야
진짜 바라는 건 하나뿐 이란 말야
그건 바로 너야 너 너 너
오직 너야 너야 너 너 너
이게 뭐야 두근거리는 감정이 느껴져 What
Wanna be my baby Wanna be my baby
한 순간도 쉴 틈 없이 너만 생각해 Yeah
Wanna be my Wanna be my Wanna be my baby
(Wuh Oh Oh Woo Wuh Oh) Wanna be my baby
(Wuh Oh Oh Woo Wuh Oh)
(Wuh Oh Oh Woo Wuh Oh Oh) Wanna be my baby
Wanna be my baby]",2017-11-13,2017
17,17,80288421,Wanna One(워너원),30843972,[권리없는 곡],20151435,1-1=0 (NOTHING WITHOUT YOU),[311],[],2017-11-13,2017
18,18,80288421,Wanna One(워너원),5154563,BOOMERANG (부메랑),20129629,0+1=1 (I PROMISE YOU),"[7,504]","[Wing wing wing wing
Boomerang
Hey 돌아버려
Boom boom boom boom
네 마음 향해 슛 하고 던졌는데 oh my god
화살은 내게 퓨 하고 다시 날라와
날 괴롭히네 no no no no
정체가 대체 뭔데 what
나를 미치게 해 나를 미치게 해
나도 나름 괜찮은데 hey
어떻게 너는 나를 작아지게 하는 건지
I don't know know
Oh 네 얼굴 행동 하나하나 다 love it
No no no no no
No no no no no
나를 봐 나만 봐
내 옆에만 꼭 붙어 있어줘
Oh 그대여 가지 마세요
Wing wing wing wing
Boomerang
Hey 돌아버려
내가 도는 건지 날린 건지
Hey 돌아버려
Boom boom boom boom
Boomerang
너에게 나 달려가 oh baby 내 품에 와줘
솔직하게 말할게 나 같은 남잔 없어
Never let you go
너만 보는 바보 oh what
주위에서 놀려대
상관이 없어 다 뭐라 하던
너만 내게 있으면 돼 all I wanna do
Oh 네 얼굴 행동 하나하나 다 love it
No no no no no
No no no no no
나를 봐 나만 봐
내 옆에만 꼭 붙어 있어줘
Oh 그대여 가지 마세요
Wing wing wing wing
Boomerang
Hey 날려버려
네게 빠진 건지 홀린 건지
Hey 날려버려
Boom boom boom boom
Boomerang
Baby 넌 날 알까 don't you know
얼마나 내가 원하는지
I promise you 난 너뿐
약속해 어디든 take you there
그 누가 뭐라든 I don't care
네 손에 반지를 끼워 줄 수 있게
Wing wing wing wing
Boomerang uh oh
Hey 돌아버려
내가 도는 건지 날린 건지
Hey 돌아버려
Boom boom boom boom
Boomerang]",2018-03-19,2018
19,19,80288421,Wanna One(워너원),30973392,약속해요 (I.P.U.),20129629,0+1=1 (I PROMISE YOU),"[7,901]","[벚꽃이 떨어지던 날 그댈 처음 만났죠
낯설은 떨림과 두려운 설렘들이 뒤섞이던 날
이제서야 말해요 나 많이 겁이 났었죠
어쩌면 그때가 마지막이라고 생각했었기에
서툰 날 가슴에 품어주었던
못난 날 기꺼이 안아주었던
그대 눈빛을 아직도 기억해요 나
왼쪽 가슴에 새길게요 영원히
약속해요 잊지 않겠다고
날 다시 태어나게 해준 널
I promise you I promise you
내가 더 많이 더 잘할게요
약속해요 놓지 않겠다고
내게 빛이 되어준 그댈
I promise you I promise you
빛나던 봄날 앞에
약속해요
단 하나라도 내 편이 되어주길 바랐던 그때
세상이 날 속여도 너만은 날 믿어줬었지
피지 못한 꽃처럼 시들 수도 있던 날
알아봐 줬던 너니까
흔들리던 날 잡아준 너니까 oh
새삼스레 하루하루가 너무나 소중해
선물 같은 나날 매일매일이 기념일 같아
태양에 안겨버린 달처럼 너무 예쁘게
어떤 빛보다 더 반짝여 영원히
약속해요 잊지 않겠다고
날 다시 태어나게 해준 널
I promise you I promise you
빛나던 봄날 앞에
약속해요
몇 번의 계절이 스치고
시간이 우리를 지나가도
처음의 우리를 잊지 말아요
I promise you baby
기억해요
나조차도 몰랐던 나를 알아봐 줬던
그대가 있어 지금의 내가 있단 걸
걱정 마 I remember 영원히 I remember
Forever and ever I promise you
약속해요 변치 않겠다고
지금 이대로 삶의 끝까지
I promise you I promise you
빛나던 봄날 앞에
I promise you
Uh oh oh oh oh
Uh oh oh oh oh
I promise you
Uh oh oh oh oh
Uh oh oh oh oh
그대 앞에 나
약속해요]",2018-03-19,2018
20,20,80288421,Wanna One(워너원),5154562,GOLD,20129629,0+1=1 (I PROMISE YOU),"[2,870]","[영원히 stay gold and never let go
금빛으로 물들여 너와 나의 약속들
어둠 속에서 누구보다 눈부시게 넌
내 마음에 하얀 빛을 수놓아
어떤 것도 두렵지 않아 uh oh
Stay gold 지상에서 영원으로
마침내 golden era
그 장밋빛 눈동자 속에 비친
우리들의 미래를 봤어 난
나를 믿어 I promise you
열정에 가득 차 있던 너의
예쁜 마음에 한 번 더 덧칠해 platinum
영원히 stay gold and never let go
금빛으로 물들여 너와 나의 사랑을
Go go gold 저 반짝반짝 거리는
Go go gold 별들보다 멀리
Go go gold 빛날 거야
When the golden age begins
너와 내가 원하는 시간
La vie en rose 속에
밤하늘 위에 별은
단 하나도 필요하지 않아 내겐 wuh uh
그 언젠가 마음속 꿈이 다 이뤄질 때까지
그리고 우리 삶이 금빛으로 물들 때까지
알 수 있어 밝은 네 미소를 보면
나는 깨달아 right 넌 내 마지막 사랑이야
정해져 있는 운명처럼
돌고 돌아 서로 이어져
같은 곳을 걸어
영원히 stay gold and never let go
금빛으로 물들여 너와 나의 사랑을
Go go gold 저 반짝반짝 거리는
Go go gold 별들보다 멀리
Go go gold 빛날 거야
When the golden age begins
Yeah 그 누구라도 탐낼 걸
무엇과도 비교 안 될걸
나의 인생의 주인공
그게 바로 너인 걸 잊지 말라고 yeah
Live your own life 만들어가
절대로 녹슬지 않아 빛나는 삶
I'm talkin' to y'all 매일이 황금기인 것처럼
캄캄한 어둠 속이라도
Oh baby 별자릴 따라가듯 oh
빛이 날 안내해줘 yeah
이미 난 알고 있어 선명히 보이는 것 같아
너와 나눈 비밀처럼 변치 않는 것들 말이야
Stay in gold
영원히 stay gold
Stay gold gold gold
And never let go
Yeah yeah yeah
Oh every day I see beautiful smile
부끄럼 없는 나날 baby baby baby
언제나 stay gold
Gold gold gold gold gold
And never let go
지금 이 노래처럼
이 노래처럼
영원을 난 약속해
약속할게
Go go gold oh yeah
Go go gold stay gold my baby
Go go gold 빛날 거야
Everyday is golden age]",2018-03-19,2018
21,21,80288421,Wanna One(워너원),5154565,보여,20129629,0+1=1 (I PROMISE YOU),"[3,121]","[기나긴 하루가 다 지나가고
아무도 없는 집에 돌아올 때
가만히 앉아 있을 때
나 혼자 음악을 들을 때 babe
시침이 제자리로 돌아와도
지금처럼 잠이 잘 안 와도
혼자서 밥을 먹어도 TV를 봐도
샤워를 해도 눈 감고 있어도
매일 아침에 눈 뜰 때부터
여전해 day by day by day
너와 마주친 순간부터
처음 봤을 때부터
자꾸 너만 보여 예뻐 보여 ay
내 손을 뻗으면 네가 닿았으면
너의 아침이 되었으면 해
자꾸 너만 보여 예뻐 보여 uh ay
눈 감아도 네가 보이는
나의 밤과 같았으면 해
이제 너만 보여
Only you 자꾸 보여 아직도
달콤하게 속삭이던 너의 모습까지도
아름다워
내 감정들이 모여 널 봐야 맘이 놓여
이유가 없어
그냥 자꾸 네가 보여
친구를 만나고 너의 얘길 하면
이유 없이 웃음이 나
기분이 좋은 날에도 우울할 때도
따분할 때도 내 곁에 없어도
매일 아침에 눈 뜰 때부터
여전해 day by day by day
너와 마주친 순간부터
처음 봤을 때부터
자꾸 너만 보여 예뻐 보여 ay
내 손을 뻗으면 네가 닿았으면
너의 아침이 되었으면 해
자꾸 너만 보여 예뻐 보여 uh ay
눈 감아도 네가 보이는
나의 밤과 같았으면 해
매일 너만 보여
매일을 다 주고 싶어
주머니 속에 넣고 싶어
처음 봤을 때부터
난 이미 시작인 걸
나도 모르게 맘이 빠르게 너를 향해 뛰어
나의 하루에 정말 다르게 너 없인 텅 비어
꿈만 같아 넌 달콤한 음악 같아
이 노래 같이 너만 보이니까 나타나
자꾸 너만 보여 예뻐 보여 ay
내 손을 뻗으면 네가 닿았으면
너의 아침이 되었으면 해
자꾸 너만 보여 예뻐 보여 uh ay
눈 감아도 네가 보이는
나의 밤과 같았으면 해
너 밖에 안 보여
아무렇지 않게 만나고
아름다워
시간을 나누고
너 밖에 안 보여
너의 지금이고 싶어
아름다워
Every day &amp; every night
자꾸 너만 보여]",2018-03-19,2018
22,22,80288421,Wanna One(워너원),5154566,너의 이름을,20129629,0+1=1 (I PROMISE YOU),"[2,821]","[꿈을 꾼 것 같아
어딘가 익숙한 곳에 있어 난
별들을 바라보며 우린 늘 웃고 있었어
매일 아침 널 그리며 잠에서 깨었지만
내 마음은 아직 너에게 머물러 Yeah
나를 숨 쉬게 했던 그 햇살 같은 미소는
볼 수 없다 해도 느껴지니까
기억할게 너의 이름을
시간 지나 어른이 되어도
너 하나만을 지켜줄게
우리 소중한 추억을
빛나는 마음을 간직하도록
오직 한 사람 내 맘을 담아 조용히 불러
너의 이름을
Ay 그리워서 매일 난 하늘을 바라봐
내 손을 뻗으면 너에게 닿을 수 있을까
널 부르고 또 그리고 원하는 만큼 아파
잠시뿐일 거라 생각하며 애써 맘을 붙잡아
잊지는 마 언제든 힘이 들 때
나 달려갈게 네 곁에 계속 있어줄게
이 밤의 끝에 빛을 안고서 떠오르는 Star
바라봐 눈이 부시게도 아름답잖아 Right
나를 숨 쉬게 했던 그 햇살 같은 미소는
볼 수 없다 해도 느껴지니까
기억할게 너의 이름을
시간 지나 어른이 되어도
너 하나만을 지켜줄게
우리 소중한 추억을
빛나는 마음을 간직하도록
오직 한 사람 내 맘을 담아 조용히 불러
하나 둘 셋 점점 선명해져가
마음 곳곳엔 너의 향기가 배어 나와
어둠 속에서 너라는 빛이 날 밝혀
따스한 온기로 녹아내려 심장은 물들어
벚꽃이 흩날리면 너에게 달려가
꽉 안아주고 싶어 내 품에
기억할게 너의 이름을
기억할게 너의 이름을
운명처럼 다시 만난다면
너 하나만을 지켜줄게
우리 소중한 추억을
빛나는 마음을 간직하도록
오직 한 사람 내 맘을 담아 조용히 불러
너의 이름을]",2018-03-19,2018
